Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
1980,Moscow,Canoe,Canoe Sprint,ROU,k-1 1000m,M,Bronze
1980,Moscow,Canoe,Canoe Sprint,GDR,k-1 1000m,M,Gold
1980,Moscow,Canoe,Canoe Sprint,FRA,k-1 1000m,M,Silver
1980,Moscow,Canoe,Canoe Sprint,ROU,k-1 500m,M,Bronze
1980,Moscow,Canoe,Canoe Sprint,URS,k-1 500m,M,Gold
1980,Moscow,Canoe,Canoe Sprint,AUS,k-1 500m,M,Silver
1980,Moscow,Canoe,Canoe Sprint,URS,k-1 500m,W,Bronze
1980,Moscow,Canoe,Canoe Sprint,GDR,k-1 500m,W,Gold
1980,Moscow,Canoe,Canoe Sprint,BUL,k-1 500m,W,Silver
1980,Moscow,Canoe,Canoe Sprint,ESP,k-2 1000m,M,Bronze
1980,Moscow,Canoe,Canoe Sprint,URS,k-2 1000m,M,Gold
1980,Moscow,Canoe,Canoe Sprint,HUN,k-2 1000m,M,Silver
1980,Moscow,Canoe,Canoe Sprint,GDR,k-2 500m,M,Bronze
1980,Moscow,Canoe,Canoe Sprint,URS,k-2 500m,M,Gold
1980,Moscow,Canoe,Canoe Sprint,ESP,k-2 500m,M,Silver
1980,Moscow,Canoe,Canoe Sprint,HUN,k-2 500m,W,Bronze
1980,Moscow,Canoe,Canoe Sprint,GDR,k-2 500m,W,Gold
1980,Moscow,Canoe,Canoe Sprint,URS,k-2 500m,W,Silver
1980,Moscow,Canoe,Canoe Sprint,BUL,k-4 1000m,M,Bronze
1980,Moscow,Canoe,Canoe Sprint,GDR,k-4 1000m,M,Gold
1980,Moscow,Canoe,Canoe Sprint,ROU,k-4 1000m,M,Silver
1980,Moscow,Cycling,Cycling Road,URS,individual road,M,Bronze
1980,Moscow,Cycling,Cycling Road,URS,individual road,M,Gold
1980,Moscow,Cycling,Cycling Road,POL,individual road,M,Silver
1980,Moscow,Cycling,Cycling Road,TCH,team time trial,M,Bronze
1980,Moscow,Cycling,Cycling Road,URS,team time trial,M,Gold
1980,Moscow,Cycling,Cycling Road,GDR,team time trial,M,Silver
1980,Moscow,Cycling,Cycling Track,JAM,1km time trial,M,Bronze
1980,Moscow,Cycling,Cycling Track,GDR,1km time trial,M,Gold
1980,Moscow,Cycling,Cycling Track,URS,1km time trial,M,Silver
1980,Moscow,Cycling,Cycling Track,DEN,ind. pursuit,M,Bronze
1980,Moscow,Cycling,Cycling Track,SUI,ind. pursuit,M,Gold
1980,Moscow,Cycling,Cycling Track,FRA,ind. pursuit,M,Silver
1980,Moscow,Cycling,Cycling Track,URS,sprint ind.,M,Bronze
1980,Moscow,Cycling,Cycling Track,GDR,sprint ind.,M,Gold
1980,Moscow,Cycling,Cycling Track,FRA,sprint ind.,M,Silver
1980,Moscow,Cycling,Cycling Track,TCH,team pursuit,M,Bronze
1980,Moscow,Cycling,Cycling Track,URS,team pursuit,M,Gold
1980,Moscow,Cycling,Cycling Track,GDR,team pursuit,M,Silver
1980,Moscow,Equestrian,Equestrian / Dressage,URS,individual,X,Bronze
1980,Moscow,Equestrian,Equestrian / Dressage,AUT,individual,X,Gold
1980,Moscow,Equestrian,Equestrian / Dressage,URS,individual,X,Silver
1980,Moscow,Equestrian,Equestrian / Dressage,ROU,team,X,Bronze
1980,Moscow,Equestrian,Equestrian / Dressage,URS,team,X,Gold
1980,Moscow,Equestrian,Equestrian / Dressage,BUL,team,X,Silver
1980,Moscow,Equestrian,Equestrian / Eventing,URS,individual,X,Bronze
1980,Moscow,Equestrian,Equestrian / Eventing,ITA,individual,X,Gold
1980,Moscow,Equestrian,Equestrian / Eventing,URS,individual,X,Silver
1980,Moscow,Equestrian,Equestrian / Eventing,MEX,team,X,Bronze
1980,Moscow,Equestrian,Equestrian / Eventing,URS,team,X,Gold
1980,Moscow,Equestrian,Equestrian / Eventing,ITA,team,X,Silver
1980,Moscow,Equestrian,Equestrian / Jumping,MEX,individual,X,Bronze
1980,Moscow,Equestrian,Equestrian / Jumping,POL,individual,X,Gold
1980,Moscow,Equestrian,Equestrian / Jumping,URS,individual,X,Silver
1980,Moscow,Equestrian,Equestrian / Jumping,MEX,team,X,Bronze
1980,Moscow,Equestrian,Equestrian / Jumping,URS,team,X,Gold
1980,Moscow,Equestrian,Equestrian / Jumping,POL,team,X,Silver
1980,Moscow,Fencing,Fencing,FRA,_p_e individual,M,Bronze
1980,Moscow,Fencing,Fencing,SWE,_p_e individual,M,Gold
1980,Moscow,Fencing,Fencing,HUN,_p_e individual,M,Silver
1980,Moscow,Fencing,Fencing,URS,_p_e team,M,Bronze
1980,Moscow,Fencing,Fencing,FRA,_p_e team,M,Gold
1980,Moscow,Fencing,Fencing,POL,_p_e team,M,Silver
1980,Moscow,Fencing,Fencing,URS,foil individual,M,Bronze
1980,Moscow,Fencing,Fencing,URS,foil individual,M,Gold
1980,Moscow,Fencing,Fencing,FRA,foil individual,M,Silver
1980,Moscow,Fencing,Fencing,POL,foil individual,W,Bronze
1980,Moscow,Fencing,Fencing,FRA,foil individual,W,Gold
1980,Moscow,Fencing,Fencing,HUN,foil individual,W,Silver
1980,Moscow,Fencing,Fencing,POL,foil team,M,Bronze
1980,Moscow,Fencing,Fencing,FRA,foil team,M,Gold
1980,Moscow,Fencing,Fencing,URS,foil team,M,Silver
1980,Moscow,Fencing,Fencing,HUN,foil team,W,Bronze
1980,Moscow,Fencing,Fencing,FRA,foil team,W,Gold
1980,Moscow,Fencing,Fencing,URS,foil team,W,Silver
1980,Moscow,Fencing,Fencing,HUN,sabre individua,M,Bronze
1980,Moscow,Fencing,Fencing,URS,sabre individua,M,Gold
1980,Moscow,Fencing,Fencing,URS,sabre individua,M,Silver
1980,Moscow,Fencing,Fencing,HUN,sabre team,M,Bronze
1980,Moscow,Fencing,Fencing,URS,sabre team,M,Gold
1980,Moscow,Fencing,Fencing,ITA,sabre team,M,Silver
1980,Moscow,Football,Football,URS,football,M,Bronze
1980,Moscow,Football,Football,TCH,football,M,Gold
1980,Moscow,Football,Football,GDR,football,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,beam,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,beam,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,beam,W,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,floor exercises,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,floor exercises,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,floor exercises,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,floor exercises,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,floor exercises,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,floor exercises,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,floor exercises,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,horizontal bar,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,BUL,horizontal bar,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,horizontal bar,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,ind. all-round,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,ind. all-round,W,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,ind. all-round,W,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,BUL,individual all,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,individual all,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,individual all,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,parallel bars,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,parallel bars,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,parallel bars,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,pommel horse,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,HUN,pommel horse,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,pommel horse,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,TCH,rings,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,rings,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,rings,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,HUN,team competitio,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,team competitio,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,team competitio,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,team competitio,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,team competitio,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,team competitio,W,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,uneven bars,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,uneven bars,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,uneven bars,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,uneven bars,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,uneven bars,W,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,vault,M,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,vault,M,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,vault,M,Silver
1980,Moscow,Gymnastics,Artistic Gymnastics,ROU,vault,W,Bronze
1980,Moscow,Gymnastics,Artistic Gymnastics,URS,vault,W,Gold
1980,Moscow,Gymnastics,Artistic Gymnastics,GDR,vault,W,Silver
1980,Moscow,Handball,Handball,ROU,handball,M,Bronze
1980,Moscow,Handball,Handball,GDR,handball,M,Gold
1980,Moscow,Handball,Handball,URS,handball,M,Silver
1980,Moscow,Handball,Handball,GDR,handball,W,Bronze
1980,Moscow,Handball,Handball,URS,handball,W,Gold
1980,Moscow,Handball,Handball,YUG,handball,W,Silver
1980,Moscow,Hockey,Hockey,URS,hockey,M,Bronze
1980,Moscow,Hockey,Hockey,IND,hockey,M,Gold
1980,Moscow,Hockey,Hockey,ESP,hockey,M,Silver
1980,Moscow,Hockey,Hockey,URS,hockey,W,Bronze
1980,Moscow,Hockey,Hockey,ZIM,hockey,W,Gold
1980,Moscow,Hockey,Hockey,TCH,hockey,W,Silver
1980,Moscow,Judo,Judo,HUN,- 60kg,M,Bronze
1980,Moscow,Judo,Judo,URS,- 60kg,M,Bronze
1980,Moscow,Judo,Judo,FRA,- 60kg,M,Gold
1980,Moscow,Judo,Judo,CUB,- 60kg,M,Silver
1980,Moscow,Judo,Judo,TCH,+ 95kg,M,Bronze
1980,Moscow,Judo,Judo,YUG,+ 95kg,M,Bronze
1980,Moscow,Judo,Judo,FRA,+ 95kg,M,Gold
1980,Moscow,Judo,Judo,BUL,+ 95kg,M,Silver
1980,Moscow,Judo,Judo,BUL,60 - 65kg,M,Bronze
1980,Moscow,Judo,Judo,POL,60 - 65kg,M,Bronze
1980,Moscow,Judo,Judo,URS,60 - 65kg,M,Gold
1980,Moscow,Judo,Judo,MGL,60 - 65kg,M,Silver
1980,Moscow,Judo,Judo,GDR,65 - 71kg,M,Bronze
1980,Moscow,Judo,Judo,MGL,65 - 71kg,M,Bronze
1980,Moscow,Judo,Judo,ITA,65 - 71kg,M,Gold
1980,Moscow,Judo,Judo,GBR,65 - 71kg,M,Silver
1980,Moscow,Judo,Judo,FRA,71 - 78kg,M,Bronze
1980,Moscow,Judo,Judo,GDR,71 - 78kg,M,Bronze
1980,Moscow,Judo,Judo,URS,71 - 78kg,M,Gold
1980,Moscow,Judo,Judo,CUB,71 - 78kg,M,Silver
1980,Moscow,Judo,Judo,GDR,78 - 86kg,M,Bronze
1980,Moscow,Judo,Judo,URS,78 - 86kg,M,Bronze
1980,Moscow,Judo,Judo,SUI,78 - 86kg,M,Gold
1980,Moscow,Judo,Judo,CUB,78 - 86kg,M,Silver
1980,Moscow,Judo,Judo,GDR,86 - 95kg,M,Bronze
1980,Moscow,Judo,Judo,NED,86 - 95kg,M,Bronze
1980,Moscow,Judo,Judo,BEL,86 - 95kg,M,Gold
1980,Moscow,Judo,Judo,URS,86 - 95kg,M,Silver
1980,Moscow,Judo,Judo,GBR,open category,M,Bronze
1980,Moscow,Judo,Judo,HUN,open category,M,Bronze
1980,Moscow,Judo,Judo,GDR,open category,M,Gold
1980,Moscow,Judo,Judo,FRA,open category,M,Silver
1980,Moscow,Modern Pentathlon,Modern Pentathlon,URS,individual,M,Bronze
1980,Moscow,Modern Pentathlon,Modern Pentathlon,URS,individual,M,Gold
1980,Moscow,Modern Pentathlon,Modern Pentathlon,HUN,individual,M,Silver
1980,Moscow,Modern Pentathlon,Modern Pentathlon,SWE,team,M,Bronze
1980,Moscow,Modern Pentathlon,Modern Pentathlon,URS,team,M,Gold
1980,Moscow,Modern Pentathlon,Modern Pentathlon,HUN,team,M,Silver
1980,Moscow,Rowing,Rowing,POL,4- with coxwain,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,4- with coxwain,M,Gold
1980,Moscow,Rowing,Rowing,URS,4- with coxwain,M,Silver
1980,Moscow,Rowing,Rowing,GBR,coxless four,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,coxless four,M,Gold
1980,Moscow,Rowing,Rowing,URS,coxless four,M,Silver
1980,Moscow,Rowing,Rowing,GBR,coxless pair,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,coxless pair,M,Gold
1980,Moscow,Rowing,Rowing,URS,coxless pair,M,Silver
1980,Moscow,Rowing,Rowing,BUL,coxless pair,W,Bronze
1980,Moscow,Rowing,Rowing,GDR,coxless pair,W,Gold
1980,Moscow,Rowing,Rowing,POL,coxless pair,W,Silver
1980,Moscow,Rowing,Rowing,TCH,double sculls,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,double sculls,M,Gold
1980,Moscow,Rowing,Rowing,YUG,double sculls,M,Silver
1980,Moscow,Rowing,Rowing,ROU,double sculls,W,Bronze
1980,Moscow,Rowing,Rowing,URS,double sculls,W,Gold
1980,Moscow,Rowing,Rowing,GDR,double sculls,W,Silver
1980,Moscow,Rowing,Rowing,URS,eight with coxs,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,eight with coxs,M,Gold
1980,Moscow,Rowing,Rowing,GBR,eight with coxs,M,Silver
1980,Moscow,Rowing,Rowing,ROU,eight with coxs,W,Bronze
1980,Moscow,Rowing,Rowing,GDR,eight with coxs,W,Gold
1980,Moscow,Rowing,Rowing,URS,eight with coxs,W,Silver
1980,Moscow,Rowing,Rowing,URS,four-oared with,W,Bronze
1980,Moscow,Rowing,Rowing,GDR,four-oared with,W,Gold
1980,Moscow,Rowing,Rowing,BUL,four-oared with,W,Silver
1980,Moscow,Rowing,Rowing,YUG,pair-oared with,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,pair-oared with,M,Gold
1980,Moscow,Rowing,Rowing,URS,pair-oared with,M,Silver
1980,Moscow,Rowing,Rowing,BUL,quadruple scull,M,Bronze
1980,Moscow,Rowing,Rowing,GDR,quadruple scull,M,Gold
1980,Moscow,Rowing,Rowing,URS,quadruple scull,M,Silver
1980,Moscow,Rowing,Rowing,BUL,quadruple scull,W,Bronze
1980,Moscow,Rowing,Rowing,GDR,quadruple scull,W,Gold
1980,Moscow,Rowing,Rowing,URS,quadruple scull,W,Silver
1980,Moscow,Rowing,Rowing,GDR,single sculls,M,Bronze
1980,Moscow,Rowing,Rowing,FIN,single sculls,M,Gold
1980,Moscow,Rowing,Rowing,URS,single sculls,M,Silver
1980,Moscow,Rowing,Rowing,GDR,single sculls,W,Bronze
1980,Moscow,Rowing,Rowing,ROU,single sculls,W,Gold
1980,Moscow,Rowing,Rowing,URS,single sculls,W,Silver
1980,Moscow,Sailing,Sailing,FIN,470,M,Bronze
1980,Moscow,Sailing,Sailing,BRA,470,M,Gold
1980,Moscow,Sailing,Sailing,GDR,470,M,Silver
1980,Moscow,Sailing,Sailing,URS,finn,M,Bronze
1980,Moscow,Sailing,Sailing,FIN,finn,M,Gold
1980,Moscow,Sailing,Sailing,AUT,finn,M,Silver
1980,Moscow,Sailing,Sailing,HUN,flying dutchman,X,Bronze
1980,Moscow,Sailing,Sailing,ESP,flying dutchman,X,Gold
1980,Moscow,Sailing,Sailing,IRL,flying dutchman,X,Silver
1980,Moscow,Sailing,Sailing,GRE,soling,X,Bronze
1980,Moscow,Sailing,Sailing,DEN,soling,X,Gold
1980,Moscow,Sailing,Sailing,URS,soling,X,Silver
1980,Moscow,Sailing,Sailing,ITA,star,X,Bronze
1980,Moscow,Sailing,Sailing,URS,star,X,Gold
1980,Moscow,Sailing,Sailing,AUT,star,X,Silver
1980,Moscow,Sailing,Sailing,SWE,tornado,X,Bronze
1980,Moscow,Sailing,Sailing,BRA,tornado,X,Gold
1980,Moscow,Sailing,Sailing,DEN,tornado,X,Silver
1980,Moscow,Shooting,Shooting,AUT,25m rapid fire,X,Bronze
1980,Moscow,Shooting,Shooting,ROU,25m rapid fire,X,Gold
1980,Moscow,Shooting,Shooting,GDR,25m rapid fire,X,Silver
1980,Moscow,Shooting,Shooting,BUL,50m pistol (60,X,Bronze
1980,Moscow,Shooting,Shooting,URS,50m pistol (60,X,Gold
1980,Moscow,Shooting,Shooting,GDR,50m pistol (60,X,Silver
1980,Moscow,Shooting,Shooting,SWE,50m rifle 3 pos,X,Bronze
1980,Moscow,Shooting,Shooting,URS,50m rifle 3 pos,X,Gold
1980,Moscow,Shooting,Shooting,GDR,50m rifle 3 pos,X,Silver
1980,Moscow,Shooting,Shooting,URS,50m running tar,X,Bronze
1980,Moscow,Shooting,Shooting,URS,50m running tar,X,Gold
1980,Moscow,Shooting,Shooting,GDR,50m running tar,X,Silver
1980,Moscow,Shooting,Shooting,CUB,skeet (125 targ,X,Bronze
1980,Moscow,Shooting,Shooting,DEN,skeet (125 targ,X,Gold
1980,Moscow,Shooting,Shooting,SWE,skeet (125 targ,X,Silver
1980,Moscow,Shooting,Shooting,GDR,trap (125 targe,X,Bronze
1980,Moscow,Shooting,Shooting,ITA,trap (125 targe,X,Gold
1980,Moscow,Shooting,Shooting,URS,trap (125 targe,X,Silver
1980,Moscow,Shooting,Shooting,BUL,50m rifle prone (60 shots)�,X,Bronze
1980,Moscow,Shooting,Shooting,HUN,50m rifle prone (60 shots)�,X,Gold
1980,Moscow,Shooting,Shooting,GDR,50m rifle prone (60 shots)�,X,Silver
1980,Moscow,Volleyball,Volleyball,ROU,volleyball,M,Bronze
1980,Moscow,Volleyball,Volleyball,URS,volleyball,M,Gold
1980,Moscow,Volleyball,Volleyball,BUL,volleyball,M,Silver
1980,Moscow,Volleyball,Volleyball,BUL,volleyball,W,Bronze
1980,Moscow,Volleyball,Volleyball,URS,volleyball,W,Gold
1980,Moscow,Volleyball,Volleyball,GDR,volleyball,W,Silver
1980,Moscow,Weightlifting,Weightlifting,PRK,-52kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,URS,-52kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,PRK,-52kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,POL,+ 110kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,URS,+ 110kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,GDR,+ 110kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,HUN,100-110kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,URS,100-110kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,BUL,100-110kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,POL,56 - 60kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,URS,56 - 60kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,BUL,56 - 60kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,POL,-56kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,CUB,-56kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,URS,-56kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,BUL,60-67.5kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,BUL,60-67.5kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,GDR,60-67.5kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,BUL,67.5-75kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,BUL,67.5-75kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,URS,67.5-75kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,TCH,75-82.5kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,URS,75-82.5kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,BUL,75-82.5kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,GDR,82.5-90kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,HUN,82.5-90kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,BUL,82.5-90kg,M,Silver
1980,Moscow,Weightlifting,Weightlifting,CUB,90-100kg,M,Bronze
1980,Moscow,Weightlifting,Weightlifting,TCH,90-100kg,M,Gold
1980,Moscow,Weightlifting,Weightlifting,URS,90-100kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,URS,-48kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,ITA,-48kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,PRK,-48kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,POL,+ 100kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,+ 100kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,HUN,+ 100kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,BUL,48 - 52kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,48 - 52kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,POL,48 - 52kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,MGL,52 - 57kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,52 - 57kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,PRK,52 - 57kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,GRE,57 - 62kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,57 - 62kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,BUL,57 - 62kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,YUG,62 - 68kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,62 - 68kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,BUL,62 - 68kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,TCH,68 - 74kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,BUL,68 - 74kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,MGL,68 - 74kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,HUN,74 - 82kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,BUL,74 - 82kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,URS,74 - 82kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,POL,82 - 90kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,82 - 90kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,GDR,82 - 90kg,M,Silver
1980,Moscow,Wrestling,Wrestling Freestyle,TCH,90 - 100kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Freestyle,URS,90 - 100kg,M,Gold
1980,Moscow,Wrestling,Wrestling Freestyle,BUL,90 - 100kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,HUN,-48kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,-48kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,ROU,-48kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,LIB,+ 100kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,+ 100kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,BUL,+ 100kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,BUL,48 - 52kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,48 - 52kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,HUN,48 - 52kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,SWE,52 - 57kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,52 - 57kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,POL,52 - 57kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,57 - 62kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,GRE,57 - 62kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,HUN,57 - 62kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,SWE,62 - 68kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,ROU,62 - 68kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,POL,62 - 68kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,FIN,68 - 74kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,HUN,68 - 74kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,68 - 74kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,BUL,74 - 82kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,74 - 82kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,POL,74 - 82kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,ROU,82 - 90kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,HUN,82 - 90kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,URS,82 - 90kg,M,Silver
1980,Moscow,Wrestling,Wrestling Greco-Roman,ROU,90 - 100kg,M,Bronze
1980,Moscow,Wrestling,Wrestling Greco-Roman,BUL,90 - 100kg,M,Gold
1980,Moscow,Wrestling,Wrestling Greco-Roman,POL,90 - 100kg,M,Silver
1984,Los Angeles,Aquatics,Diving,CHN,10m platform,M,Bronze
1984,Los Angeles,Aquatics,Diving,USA,10m platform,M,Gold
1984,Los Angeles,Aquatics,Diving,USA,10m platform,M,Silver
1984,Los Angeles,Aquatics,Diving,USA,10m platform,W,Bronze
1984,Los Angeles,Aquatics,Diving,CHN,10m platform,W,Gold
1984,Los Angeles,Aquatics,Diving,USA,10m platform,W,Silver
1984,Los Angeles,Aquatics,Diving,USA,3m springboard,M,Bronze
1984,Los Angeles,Aquatics,Diving,USA,3m springboard,M,Gold
1984,Los Angeles,Aquatics,Diving,CHN,3m springboard,M,Silver
1984,Los Angeles,Aquatics,Diving,USA,3m springboard,W,Bronze
1984,Los Angeles,Aquatics,Diving,CAN,3m springboard,W,Gold
1984,Los Angeles,Aquatics,Diving,USA,3m springboard,W,Silver
1984,Los Angeles,Aquatics,Swimming,CAN,100m backstroke,M,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,100m backstroke,M,Gold
1984,Los Angeles,Aquatics,Swimming,USA,100m backstroke,M,Silver
1984,Los Angeles,Aquatics,Swimming,NED,100m backstroke,W,Bronze
1984,Los Angeles,Aquatics,Swimming,USA,100m backstroke,W,Gold
1984,Los Angeles,Aquatics,Swimming,USA,100m backstroke,W,Silver
