,Discipline,Event,Event gender,Medal,NOC,Sport,Year
419,Eventing,team,X,Gold,AUS,Equestrian,1960
420,Jumping,team,X,Gold,AUS,Equestrian,1960
421,Dressage,team,X,Gold,AUS,Equestrian,1960
422,Synchronized S.,team,X,Gold,AUS,Aquatics,1960
423,Table Tennis,team,X,Gold,AUS,Table Tennis,1960
424,Golf,team,X,Bronze,AUS,Golf,1968
425,Eventing,team,X,Bronze,AUS,Equestrian,1968
426,Jumping,team,X,Bronze,AUS,Equestrian,1968
427,Dressage,team,X,Bronze,AUS,Equestrian,1968
428,Synchronized S.,team,X,Bronze,AUS,Aquatics,1968
429,Table Tennis,team,X,Bronze,AUS,Table Tennis,1968
430,Golf,team,X,Bronze,AUS,Golf,1976
431,Eventing,team,X,Bronze,AUS,Equestrian,1976
432,Jumping,team,X,Bronze,AUS,Equestrian,1976
433,Dressage,team,X,Bronze,AUS,Equestrian,1976
434,Synchronized S.,team,X,Bronze,AUS,Aquatics,1976
435,Table Tennis,team,X,Bronze,AUS,Table Tennis,1976
436,Golf,team,X,Gold,AUS,Golf,1992
437,Eventing,team,X,Gold,AUS,Equestrian,1992
438,Jumping,team,X,Gold,AUS,Equestrian,1992
439,Dressage,team,X,Gold,AUS,Equestrian,1992
440,Synchronized S.,team,X,Gold,AUS,Aquatics,1992
441,Table Tennis,team,X,Gold,AUS,Table Tennis,1992
442,Golf,team,X,Gold,AUS,Golf,1996
443,Eventing,team,X,Gold,AUS,Equestrian,1996
444,Jumping,team,X,Gold,AUS,Equestrian,1996
445,Dressage,team,X,Gold,AUS,Equestrian,1996
446,Synchronized S.,team,X,Gold,AUS,Aquatics,1996
447,Table Tennis,team,X,Gold,AUS,Table Tennis,1996
448,Golf,team,X,Gold,AUS,Golf,2000
449,Eventing,team,X,Gold,AUS,Equestrian,2000
450,Jumping,team,X,Gold,AUS,Equestrian,2000
451,Dressage,team,X,Gold,AUS,Equestrian,2000
452,Synchronized S.,team,X,Gold,AUS,Aquatics,2000
453,Table Tennis,team,X,Gold,AUS,Table Tennis,2000
454,Golf,team,X,Silver,AUS,Golf,2008
455,Eventing,team,X,Silver,AUS,Equestrian,2008
456,Jumping,team,X,Silver,AUS,Equestrian,2008
457,Dressage,team,X,Silver,AUS,Equestrian,2008
458,Synchronized S.,team,X,Silver,AUS,Aquatics,2008
459,Table Tennis,team,X,Silver,AUS,Table Tennis,2008
460,Athletics,400m,W,Bronze,AUS,Athletics,1964
461,Athletics,400m,W,Gold,AUS,Athletics,1964
462,Athletics,400m,M,Silver,AUS,Athletics,1980
463,Athletics,400m,W,Silver,AUS,Athletics,1996
464,Athletics,400m,W,Gold,AUS,Athletics,2000
465,Hockey,hockey,M,Bronze,AUS,Hockey,1964
466,Hockey,hockey,M,Silver,AUS,Hockey,1968
467,Hockey,hockey,M,Silver,AUS,Hockey,1976
468,Hockey,hockey,W,Gold,AUS,Hockey,1988
469,Hockey,hockey,M,Silver,AUS,Hockey,1992
470,Hockey,hockey,M,Bronze,AUS,Hockey,1996
471,Hockey,hockey,W,Gold,AUS,Hockey,1996
472,Hockey,hockey,M,Bronze,AUS,Hockey,2000
473,Hockey,hockey,W,Gold,AUS,Hockey,2000
474,Hockey,hockey,M,Gold,AUS,Hockey,2004
475,Hockey,hockey,M,Bronze,AUS,Hockey,2008
476,Judo,open category,M,Bronze,AUS,Judo,1964
477,Swimming,100m breaststroke,W,Bronze,AUS,Aquatics,1972
478,Swimming,100m breaststroke,M,Bronze,AUS,Aquatics,1980
479,Swimming,100m breaststroke,M,Bronze,AUS,Aquatics,1984
480,Swimming,100m breaststroke,M,Bronze,AUS,Aquatics,1992
481,Swimming,100m breaststroke,W,Bronze,AUS,Aquatics,1992
482,Swimming,100m breaststroke,W,Bronze,AUS,Aquatics,1996
483,Swimming,100m breaststroke,W,Silver,AUS,Aquatics,2000
484,Swimming,100m breaststroke,W,Bronze,AUS,Aquatics,2004
485,Swimming,100m breaststroke,W,Silver,AUS,Aquatics,2004
486,Swimming,100m breaststroke,W,Gold,AUS,Aquatics,2008
487,Swimming,200m individual medley,W,Gold,AUS,Aquatics,1972
488,Swimming,200m individual medley,W,Bronze,AUS,Aquatics,1984
489,Swimming,200m individual medley,W,Gold,AUS,Aquatics,2008
490,Swimming,400m individual medley,W,Gold,AUS,Aquatics,1972
491,Swimming,400m individual medley,M,Bronze,AUS,Aquatics,1984
492,Swimming,400m individual medley,W,Silver,AUS,Aquatics,1984
493,Swimming,400m individual medley,W,Gold,AUS,Aquatics,2008
494,Swimming,800m freestyle,W,Silver,AUS,Aquatics,1972
495,Swimming,800m freestyle,W,Gold,AUS,Aquatics,1980
496,Swimming,800m freestyle,W,Bronze,AUS,Aquatics,1988
497,Swimming,800m freestyle,W,Silver,AUS,Aquatics,1992
498,Sailing,dragon,X,Gold,AUS,Sailing,1972
499,Cycling Road,individual road race,M,Silver,AUS,Cycling,1972
500,Cycling Road,individual road race,W,Gold,AUS,Cycling,1992
501,Cycling Road,individual road race,W,Gold,AUS,Cycling,2004
502,Sailing,two-person keelboat open (Star),X,Gold,AUS,Sailing,1972
503,Sailing,two-person keelboat open (Star),X,Bronze,AUS,Sailing,1996
504,Sailing,470 - Two Person Dinghy,M,Bronze,AUS,Sailing,1976
505,Sailing,470 - Two Person Dinghy,M,Gold,AUS,Sailing,2000
506,Sailing,470 - Two Person Dinghy,W,Gold,AUS,Sailing,2000
507,Sailing,470 - Two Person Dinghy,M,Gold,AUS,Sailing,2008
508,Sailing,470 - Two Person Dinghy,W,Gold,AUS,Sailing,2008
509,Sailing,single-handed dinghy (Finn),M,Bronze,AUS,Sailing,1976
510,Swimming,200m backstroke,M,Bronze,AUS,Aquatics,1980
511,Swimming,200m backstroke,W,Bronze,AUS,Aquatics,1992
512,Swimming,200m backstroke,M,Bronze,AUS,Aquatics,2000
513,Canoe / Kayak F,K-1 500m (kayak single),M,Silver,AUS,Canoe / Kayak,1980
514,Canoe / Kayak F,K-1 500m (kayak single),W,Bronze,AUS,Canoe / Kayak,2000
515,Canoe / Kayak F,K-1 500m (kayak single),M,Silver,AUS,Canoe / Kayak,2004
516,Canoe / Kayak F,K-1 500m (kayak single),M,Gold,AUS,Canoe / Kayak,2008
517,Weightlifting,"+ 110kg, total (super heavyweight)",M,Gold,AUS,Weightlifting,1984
518,Shooting,25m pistol (30+30 shots),W,Bronze,AUS,Shooting,1984
519,Weightlifting,"75 - 82.5kg, total (light-heavyweight)",M,Silver,AUS,Weightlifting,1984
520,Canoe / Kayak F,K-2 1000m (kayak double),M,Bronze,AUS,Canoe / Kayak,1984
521,Canoe / Kayak F,K-2 1000m (kayak double),M,Bronze,AUS,Canoe / Kayak,1988
522,Cycling Track,Team Pursuit (4000m),M,Gold,AUS,Cycling,1984
523,Cycling Track,Team Pursuit (4000m),M,Bronze,AUS,Cycling,1988
524,Cycling Track,Team Pursuit (4000m),M,Silver,AUS,Cycling,1992
525,Cycling Track,Team Pursuit (4000m),M,Bronze,AUS,Cycling,1996
526,Cycling Track,Team Pursuit (4000m),M,Gold,AUS,Cycling,2004
527,Sailing,Tornado - Multihull,X,Bronze,AUS,Sailing,1984
528,Sailing,Tornado - Multihull,X,Bronze,AUS,Sailing,1992
529,Sailing,Tornado - Multihull,X,Silver,AUS,Sailing,1996
530,Sailing,Tornado - Multihull,X,Silver,AUS,Sailing,2000
531,Sailing,Tornado - Multihull,X,Silver,AUS,Sailing,2008
532,Rowing,four-oared shell with coxswain (4-),W,Bronze,AUS,Rowing,1984
533,Athletics,heptathlon,W,Gold,AUS,Athletics,1984
534,Rowing,quadruple sculls without coxswain (4x),M,Silver,AUS,Rowing,1984
535,Rowing,quadruple sculls without coxswain (4x),M,Bronze,AUS,Rowing,1996
536,Rowing,quadruple sculls without coxswain (4x),W,Bronze,AUS,Rowing,2004
537,Athletics,shot put,W,Bronze,AUS,Athletics,1984
538,Athletics,400m hurdles,W,Gold,AUS,Athletics,1988
539,Boxing,60 - 63.5kg (light-welterweight),M,Silver,AUS,Boxing,1988
540,Cycling Track,Individual Pursuit,M,Silver,AUS,Cycling,1988
541,Cycling Track,Individual Pursuit,M,Bronze,AUS,Cycling,1996
542,Cycling Track,Individual Pursuit,M,Bronze,AUS,Cycling,2000
543,Cycling Track,Individual Pursuit,M,Silver,AUS,Cycling,2004
544,Canoe / Kayak F,K-1 1000m (kayak single),M,Silver,AUS,Canoe / Kayak,1988
545,Canoe / Kayak F,K-1 1000m (kayak single),M,Gold,AUS,Canoe / Kayak,1992
546,Canoe / Kayak F,K-1 1000m (kayak single),M,Bronze,AUS,Canoe / Kayak,1996
547,Canoe / Kayak F,K-1 1000m (kayak single),M,Bronze,AUS,Canoe / Kayak,2008
548,Tennis,doubles,W,Bronze,AUS,Tennis,1988
549,Table Tennis,doubles,W,Bronze,AUS,Table Tennis,1988
550,Badminton,doubles,W,Bronze,AUS,Badminton,1988
551,Tennis,doubles,W,Bronze,AUS,Tennis,1992
552,Table Tennis,doubles,W,Bronze,AUS,Table Tennis,1992
553,Badminton,doubles,W,Bronze,AUS,Badminton,1992
554,Tennis,doubles,M,Gold,AUS,Tennis,1996
555,Table Tennis,doubles,M,Gold,AUS,Table Tennis,1996
556,Badminton,doubles,M,Gold,AUS,Badminton,1996
557,Tennis,doubles,M,Silver,AUS,Tennis,2000
558,Table Tennis,doubles,M,Silver,AUS,Table Tennis,2000
559,Badminton,doubles,M,Silver,AUS,Badminton,2000
560,Athletics,marathon,W,Silver,AUS,Athletics,1988
561,Canoe / Kayak S,K-1 (kayak single),W,Silver,AUS,Canoe / Kayak,1992
562,Canoe / Kayak S,K-1 (kayak single),W,Silver,AUS,Canoe / Kayak,2008
563,Canoe / Kayak F,K-4 1000m (kayak four),M,Bronze,AUS,Canoe / Kayak,1992
564,Sailing,board (lechner),M,Bronze,AUS,Sailing,1992
565,Athletics,discus throw,W,Bronze,AUS,Athletics,1992
566,Rowing,four without coxswain (4-),M,Gold,AUS,Rowing,1992
567,Rowing,four without coxswain (4-),M,Gold,AUS,Rowing,1996
568,Rowing,four without coxswain (4-),M,Bronze,AUS,Rowing,2000
569,Rowing,four without coxswain (4-),M,Silver,AUS,Rowing,2008
570,Cycling Track,individual pursuit,W,Silver,AUS,Cycling,1992
571,Cycling Track,individual pursuit,W,Silver,AUS,Cycling,2004
572,Weightlifting,"+ 108kg, total (super heavyweight)",M,Bronze,AUS,Weightlifting,1996
573,Canoe / Kayak F,K-2 500m (kayak double),M,Bronze,AUS,Canoe / Kayak,1996
574,Canoe / Kayak F,K-2 500m (kayak double),W,Bronze,AUS,Canoe / Kayak,1996
575,Canoe / Kayak F,K-2 500m (kayak double),M,Silver,AUS,Canoe / Kayak,2000
576,Canoe / Kayak F,K-2 500m (kayak double),M,Silver,AUS,Canoe / Kayak,2004
577,Cycling Track,Points Race,M,Bronze,AUS,Cycling,1996
578,Basketball,basketball,W,Bronze,AUS,Basketball,1996
579,Basketball,basketball,W,Silver,AUS,Basketball,2000
580,Basketball,basketball,W,Silver,AUS,Basketball,2004
581,Basketball,basketball,W,Silver,AUS,Basketball,2008
582,Beach volley.,beach volleyball,W,Bronze,AUS,Volleyball,1996
583,Beach volley.,beach volleyball,W,Gold,AUS,Volleyball,2000
584,Rowing,coxless pair (2-),M,Silver,AUS,Rowing,1996
585,Rowing,coxless pair (2-),M,Bronze,AUS,Rowing,2000
586,Rowing,coxless pair (2-),M,Gold,AUS,Rowing,2004
587,Rowing,coxless pair (2-),M,Gold,AUS,Rowing,2008
588,Shooting,double trap (120 targets),W,Bronze,AUS,Shooting,1996
589,Shooting,double trap (150 targets),M,Gold,AUS,Shooting,1996
590,Shooting,double trap (150 targets),M,Silver,AUS,Shooting,2000
591,Athletics,javelin throw,W,Silver,AUS,Athletics,1996
592,Rowing,lightweight double sculls (2x),M,Bronze,AUS,Rowing,1996
593,Rowing,lightweight double sculls (2x),W,Bronze,AUS,Rowing,1996
594,Rowing,pair without coxswain (2-),W,Gold,AUS,Rowing,1996
595,Rowing,pair without coxswain (2-),W,Silver,AUS,Rowing,2000
596,Cycling Track,points race,W,Bronze,AUS,Cycling,1996
597,Softball,softball,W,Bronze,AUS,Softball,1996
598,Softball,softball,W,Bronze,AUS,Softball,2000
599,Softball,softball,W,Silver,AUS,Softball,2004
600,Softball,softball,W,Bronze,AUS,Softball,2008
601,Cycling Track,sprint,W,Silver,AUS,Cycling,1996
602,Cycling Track,sprint,W,Bronze,AUS,Cycling,2004
603,Cycling Track,sprint,W,Silver,AUS,Cycling,2008
604,Shooting,trap (125 targets),M,Gold,AUS,Shooting,1996
605,Shooting,trap (125 targets),M,Gold,AUS,Shooting,2000
606,Shooting,trap (125 targets),M,Bronze,AUS,Shooting,2004
607,Taekwondo,+ 80 kg,M,Silver,AUS,Taekwondo,2000
608,Taekwondo,- 49 kg,W,Gold,AUS,Taekwondo,2000
609,Shooting,10m air pistol (40 shots),W,Bronze,AUS,Shooting,2000
610,Cycling Track,500m time trial,W,Silver,AUS,Cycling,2000
611,Cycling Track,500m time trial,W,Gold,AUS,Cycling,2004
612,Judo,52 - 57kg (lightweight),W,Bronze,AUS,Judo,2000
613,Triathlon,Individual,W,Silver,AUS,Triathlon,2000
614,BMX,Individual,W,Silver,AUS,Cycling,2000
615,Triathlon,Individual,W,Silver,AUS,Triathlon,2004
616,BMX,Individual,W,Silver,AUS,Cycling,2004
617,Triathlon,Individual,W,Bronze,AUS,Triathlon,2008
618,Triathlon,Individual,W,Gold,AUS,Triathlon,2008
619,BMX,Individual,W,Bronze,AUS,Cycling,2008
620,BMX,Individual,W,Gold,AUS,Cycling,2008
621,Cycling Track,Keirin,M,Silver,AUS,Cycling,2000
622,Cycling Track,Keirin,M,Bronze,AUS,Cycling,2004
623,Cycling Track,Keirin,M,Gold,AUS,Cycling,2004
624,Cycling Track,Madison,M,Gold,AUS,Cycling,2000
625,Cycling Track,Madison,M,Gold,AUS,Cycling,2004
626,Cycling Track,Olympic Sprint,M,Bronze,AUS,Cycling,2000
627,Archery,individual (FITA Olympic round - 70m),M,Gold,AUS,Archery,2000
628,Archery,individual (FITA Olympic round - 70m),M,Bronze,AUS,Archery,2004
629,Rowing,lightweight coxless four (4-),M,Silver,AUS,Rowing,2000
630,Rowing,lightweight coxless four (4-),M,Silver,AUS,Rowing,2004
631,Athletics,pole vault,W,Silver,AUS,Athletics,2000
632,Athletics,pole vault,M,Gold,AUS,Athletics,2008
633,Sailing,single-handed dinghy open (Laser),X,Bronze,AUS,Sailing,2000
634,Diving,synchronized diving 10m platform,W,Bronze,AUS,Aquatics,2000
635,Diving,synchronized diving 10m platform,M,Bronze,AUS,Aquatics,2004
636,Diving,synchronized diving 10m platform,W,Silver,AUS,Aquatics,2008
637,Diving,synchronized diving 3m springboard,M,Bronze,AUS,Aquatics,2000
638,Diving,synchronized diving 3m springboard,M,Bronze,AUS,Aquatics,2004
639,Diving,synchronized diving 3m springboard,W,Bronze,AUS,Aquatics,2004
640,Water polo,water polo,W,Gold,AUS,Aquatics,2000
641,Water polo,water polo,W,Bronze,AUS,Aquatics,2008
642,Diving,10m platform,M,Silver,AUS,Aquatics,2004
643,Diving,10m platform,W,Bronze,AUS,Aquatics,2004
644,Diving,10m platform,W,Gold,AUS,Aquatics,2004
645,Diving,10m platform,M,Gold,AUS,Aquatics,2008
646,Athletics,20km race walk,W,Bronze,AUS,Athletics,2004
647,Swimming,50m freestyle,W,Bronze,AUS,Aquatics,2004
648,Swimming,50m freestyle,W,Bronze,AUS,Aquatics,2008
649,Baseball,baseball,M,Silver,AUS,Baseball,2004
650,Tennis,singles,W,Bronze,AUS,Tennis,2004
651,Table Tennis,singles,W,Bronze,AUS,Table Tennis,2004
652,Badminton,singles,W,Bronze,AUS,Badminton,2004
653,Shooting,trap (75 targets),W,Gold,AUS,Shooting,2004
654,Athletics,100m hurdles,W,Silver,AUS,Athletics,2008
655,Athletics,50km walk,M,Silver,AUS,Athletics,2008
656,Shooting,50m rifle prone (60 shots),M,Bronze,AUS,Shooting,2008
657,Canoe / Kayak S,C-1 (canoe single),M,Bronze,AUS,Canoe / Kayak,2008
658,Canoe / Kayak F,K-4 500m (kayak four),W,Bronze,AUS,Canoe / Kayak,2008
659,Swimming,100m freestyle,M,Silver,AUT,Aquatics,1896
660,Cycling Track,10km,M,Bronze,AUT,Cycling,1896
661,Cycling Track,12-hour race,M,Gold,AUT,Cycling,1896
662,Cycling Track,1km time trial,M,Bronze,AUT,Cycling,1896
663,Swimming,400m freestyle,M,Gold,AUT,Aquatics,1896
664,Swimming,400m freestyle,M,Bronze,AUT,Aquatics,1904
665,Swimming,400m freestyle,M,Bronze,AUT,Aquatics,1908
666,Swimming,1500m freestyle,M,Silver,AUT,Aquatics,1900
667,Swimming,200m backstroke,M,Silver,AUT,Aquatics,1900
668,Swimming,200m backstroke,M,Silver,AUT,Aquatics,2004
669,Swimming,200m freestyle,M,Bronze,AUT,Aquatics,1900
670,Swimming,200m obstacle event,M,Silver,AUT,Aquatics,1900
671,Fencing,sabre individual,M,Bronze,AUT,Fencing,1900
672,Fencing,"sabre, masters",M,Bronze,AUT,Fencing,1900
673,Swimming,4x100m freestyle relay,W,Bronze,AUT,Aquatics,1912
674,Tennis,doubles,M,Silver,AUT,Tennis,1912
675,Table Tennis,doubles,M,Silver,AUT,Table Tennis,1912
676,Badminton,doubles,M,Silver,AUT,Badminton,1912
677,Fencing,foil individual,M,Bronze,AUT,Fencing,1912
678,Fencing,foil individual,W,Gold,AUT,Fencing,1932
679,Fencing,foil individual,W,Bronze,AUT,Fencing,1936
680,Fencing,foil individual,W,Bronze,AUT,Fencing,1948
681,Fencing,sabre team,M,Silver,AUT,Fencing,1912
682,Weightlifting,"+ 82.5kg, one-two hand 5 events (heavyweight)",M,Silver,AUT,Weightlifting,1924
683,Weightlifting,"- 60kg, one-two hand 5 events (featherweight)",M,Silver,AUT,Weightlifting,1924
684,Weightlifting,"60 - 67.5kg, one-two hand 5 events (lightweight)",M,Silver,AUT,Weightlifting,1924
685,Weightlifting,"75 - 82.5kg, one-two hand 5 e. (light-heavyweight)",M,Bronze,AUT,Weightlifting,1924
686,Weightlifting,"- 60kg, total (featherweight)",M,Gold,AUT,Weightlifting,1928
687,Weightlifting,"60 - 67.5kg, total (lightweight)",M,Gold,AUT,Weightlifting,1928
688,Weightlifting,"60 - 67.5kg, total (lightweight)",M,Silver,AUT,Weightlifting,1932
689,Weightlifting,"60 - 67.5kg, total (lightweight)",M,Gold,AUT,Weightlifting,1936
690,Rowing,double sculls (2x),M,Bronze,AUT,Rowing,1928
691,Rowing,double sculls (2x),M,Silver,AUT,Rowing,1992
692,Wrestling Free.,+ 87kg (heavyweight),M,Bronze,AUT,Wrestling,1932
693,Wrestling Gre-R,+ 87kg (super heavyweight),M,Bronze,AUT,Wrestling,1932
694,Weightlifting,"67.5 - 75kg, total (middleweight)",M,Bronze,AUT,Weightlifting,1932
695,Canoe / Kayak F,C-2 10000m,M,Bronze,AUT,Canoe / Kayak,1936
696,Canoe / Kayak F,C-2 1000m (canoe double),M,Silver,AUT,Canoe / Kayak,1936
697,Canoe / Kayak F,K-1 10000m,M,Silver,AUT,Canoe / Kayak,1936
698,Canoe / Kayak F,K-1 1000m (kayak single),M,Gold,AUT,Canoe / Kayak,1936
699,Canoe / Kayak F,K-2 10000m,M,Silver,AUT,Canoe / Kayak,1936
700,Canoe / Kayak F,K-2 1000m (kayak double),M,Gold,AUT,Canoe / Kayak,1936
701,Canoe / Kayak F,K-2 1000m (kayak double),M,Bronze,AUT,Canoe / Kayak,1952
702,Canoe / Kayak F,K-2 1000m (kayak double),M,Bronze,AUT,Canoe / Kayak,1956
703,Canoe / Kayak F,K-2 1000m (kayak double),M,Bronze,AUT,Canoe / Kayak,1968
704,Canoe / Kayak F,folding K-1 10000m,M,Gold,AUT,Canoe / Kayak,1936
705,Football,football,M,Silver,AUT,Football,1936
706,Handball,handball,M,Silver,AUT,Handball,1936
707,Jumping,individual,X,Bronze,AUT,Equestrian,1936
708,Golf,individual,X,Bronze,AUT,Golf,1936
709,Roque,individual,X,Bronze,AUT,Roque,1936
710,Jeu de Paume,individual,X,Bronze,AUT,Jeu de paume,1936
711,Rackets,individual,X,Bronze,AUT,Rackets,1936
712,Figure skating,individual,X,Bronze,AUT,Skating,1936
713,Dressage,individual,X,Bronze,AUT,Equestrian,1936
714,Eventing,individual,X,Bronze,AUT,Equestrian,1936
715,Trampoline,individual,X,Bronze,AUT,Gymnastics,1936
716,BMX,individual,X,Bronze,AUT,Cycling,1936
717,Jumping,individual,X,Gold,AUT,Equestrian,1980
718,Golf,individual,X,Gold,AUT,Golf,1980
719,Roque,individual,X,Gold,AUT,Roque,1980
720,Jeu de Paume,individual,X,Gold,AUT,Jeu de paume,1980
721,Rackets,individual,X,Gold,AUT,Rackets,1980
722,Figure skating,individual,X,Gold,AUT,Skating,1980
723,Dressage,individual,X,Gold,AUT,Equestrian,1980
724,Eventing,individual,X,Gold,AUT,Equestrian,1980
725,Trampoline,individual,X,Gold,AUT,Gymnastics,1980
726,BMX,individual,X,Gold,AUT,Cycling,1980
727,Rowing,single sculls (1x),M,Silver,AUT,Rowing,1936
728,Canoe / Kayak F,K-1 500m (kayak single),W,Bronze,AUT,Canoe / Kayak,1948
729,Canoe / Kayak F,K-1 500m (kayak single),W,Silver,AUT,Canoe / Kayak,1952
730,Athletics,javelin throw,W,Gold,AUT,Athletics,1948
731,Athletics,javelin throw,W,Bronze,AUT,Athletics,1968
732,Athletics,shot put,W,Bronze,AUT,Athletics,1948
733,Rowing,coxless pair (2-),M,Bronze,AUT,Rowing,1956
734,Rowing,coxless pair (2-),M,Silver,AUT,Rowing,1960
735,Shooting,300m free rifle 3 positions (3x40 shots),M,Gold,AUT,Shooting,1960
736,Athletics,pentathlon,W,Silver,AUT,Athletics,1968
737,Sailing,single-handed dinghy (Finn),M,Silver,AUT,Sailing,1968
738,Sailing,single-handed dinghy (Finn),M,Silver,AUT,Sailing,1980
739,Shooting,50m pistol (60 shots),X,Bronze,AUT,Shooting,1972
740,Shooting,50m pistol (60 shots),X,Bronze,AUT,Shooting,1976
741,Canoe / Kayak S,K-1 (kayak single),M,Silver,AUT,Canoe / Kayak,1972
742,Canoe / Kayak S,K-1 (kayak single),W,Bronze,AUT,Canoe / Kayak,2008
743,Athletics,high jump,W,Bronze,AUT,Athletics,1972
744,Jumping,high jump,W,Bronze,AUT,Equestrian,1972
745,Shooting,25m rapid fire pistol (60 shots),X,Bronze,AUT,Shooting,1980
746,Sailing,two-person keelboat open (Star),X,Silver,AUT,Sailing,1980
747,Shooting,10m air rifle (60 shots),M,Silver,AUT,Shooting,1984
748,Shooting,10m air rifle (60 shots),M,Silver,AUT,Shooting,1996
749,Judo,60 - 65kg (half-lightweight),M,Bronze,AUT,Judo,1984
750,Judo,78 - 86kg (middleweight),M,Gold,AUT,Judo,1984
751,Judo,78 - 86kg (middleweight),M,Gold,AUT,Judo,1988
752,Golf,team,X,Silver,AUT,Golf,1992
753,Eventing,team,X,Silver,AUT,Equestrian,1992
754,Jumping,team,X,Silver,AUT,Equestrian,1992
755,Dressage,team,X,Silver,AUT,Equestrian,1992
756,Synchronized S.,team,X,Silver,AUT,Aquatics,1992
757,Table Tennis,team,X,Silver,AUT,Table Tennis,1992
758,Athletics,1500m,W,Bronze,AUT,Athletics,1996
759,Shooting,50m rifle 3 positions (3x40 shots),M,Bronze,AUT,Shooting,1996
760,Shooting,50m rifle 3 positions (3x40 shots),M,Bronze,AUT,Shooting,2004
761,Athletics,800m,W,Silver,AUT,Athletics,2000
762,Sailing,Tornado - Multihull,X,Gold,AUT,Sailing,2000
763,Sailing,Tornado - Multihull,X,Gold,AUT,Sailing,2004
764,Sailing,board (Mistral),M,Gold,AUT,Sailing,2000
765,Swimming,100m backstroke,M,Silver,AUT,Aquatics,2004
766,Judo,57 - 63kg (half-middleweight),W,Silver,AUT,Judo,2004
767,Triathlon,Individual,W,Gold,AUT,Triathlon,2004
768,BMX,Individual,W,Gold,AUT,Cycling,2004
769,Sailing,single-handed dinghy open (Laser),X,Silver,AUT,Sailing,2004
770,Judo,- 60 kg,M,Silver,AUT,Judo,2008
771,Swimming,100m breaststroke,W,Bronze,AUT,Aquatics,2008
772,Wrestling Free.,48 - 52kg (flyweight),M,Silver,AZE,Wrestling,1996
773,Wrestling Gre-R,48 - 52kg (flyweight),M,Silver,AZE,Wrestling,1996
774,Wrestling Free.,48 - 54kg,M,Gold,AZE,Wrestling,2000
775,Wrestling Gre-R,48 - 54kg,M,Gold,AZE,Wrestling,2000
776,Boxing,71-75kg,M,Bronze,AZE,Boxing,2000
777,Shooting,skeet (75 targets),W,Gold,AZE,Shooting,2000
778,Shooting,skeet (75 targets),W,Bronze,AZE,Shooting,2004
779,Shooting,25m pistol (30+30 shots),W,Bronze,AZE,Shooting,2004
780,Boxing,48 - 51kg (flyweight),M,Bronze,AZE,Boxing,2004
781,Boxing,51 - 54kg (bantamweight),M,Bronze,AZE,Boxing,2004
782,Wrestling Free.,60 - 66kg,M,Gold,AZE,Wrestling,2004
783,Wrestling Gre-R,60 - 66kg,M,Gold,AZE,Wrestling,2004
784,Wrestling Free.,- 48kg,W,Bronze,AZE,Wrestling,2008
785,Wrestling Free.,- 55kg,M,Silver,AZE,Wrestling,2008
786,Wrestling Gre-R,- 55kg,M,Silver,AZE,Wrestling,2008
787,Boxing,54 - 57kg (featherweight),M,Bronze,AZE,Boxing,2008
788,Wrestling Free.,55 - 60kg,M,Silver,AZE,Wrestling,2008
789,Wrestling Gre-R,55 - 60kg,M,Silver,AZE,Wrestling,2008
790,Judo,66 - 73kg (lightweight),M,Gold,AZE,Judo,2008
791,Wrestling Free.,84 - 96kg,M,Bronze,AZE,Wrestling,2008
792,Wrestling Gre-R,84 - 96kg,M,Bronze,AZE,Wrestling,2008
793,Judo,90 - 100kg (half-heavyweight),M,Bronze,AZE,Judo,2008
794,Sailing,two-person keelboat open (Star),X,Bronze,BAH,Sailing,1956
795,Sailing,two-person keelboat open (Star),X,Gold,BAH,Sailing,1964
796,Athletics,triple jump,M,Bronze,BAH,Athletics,1992
797,Athletics,triple jump,M,Bronze,BAH,Athletics,2008
798,Athletics,4x100m relay,W,Silver,BAH,Athletics,1996
799,Athletics,4x100m relay,W,Gold,BAH,Athletics,2000
800,Athletics,200m,W,Gold,BAH,Athletics,2000
801,Athletics,200m,W,Bronze,BAH,Athletics,2004
802,Athletics,400m,W,Gold,BAH,Athletics,2004
803,Athletics,4x400m relay,M,Silver,BAH,Athletics,2008
